uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"768a2cc2-4712-4412-8cdb-532e409e221d","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL.NUT","B00000045108","2021-08-30T16:41Z","2021-08-30T16:41Z","Florida International University","NO3+NO2 - N",0.0065,"milligramsPerLiter","2022-01-14",,-1.0,,0,,"OK"
"7b42c3e2-098d-4b36-a579-cc9572f40654","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL.NUT","B00000045108","2021-08-30T16:41Z","2021-08-30T16:41Z","Florida International University","TDP",0.0222,"milligramsPerLiter","2022-01-21",,-1.0,,0,,"OK"
"baad3ce3-a2ed-4f46-8d21-b487c1a5b58a","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL.NUT","B00000045108","2021-08-30T16:41Z","2021-08-30T16:41Z","Florida International University","Ortho - P",0.0121,"milligramsPerLiter","2022-01-14",,-1.0,,0,,"OK"
"33f5fb07-a929-43b3-9fa5-0e350cde9909","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL.NUT","B00000045108","2021-08-30T16:41Z","2021-08-30T16:41Z","Florida International University","NH4 - N",0.0043,"milligramsPerLiter","2022-01-14",,-1.0,,0,,"OK"
"260d7ce6-ac23-4054-8baf-ee1baca4df14","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL.NUT","B00000045108","2021-08-30T16:41Z","2021-08-30T16:41Z","Florida International University","NO2 - N",0.0017,"milligramsPerLiter","2022-01-14",,-1.0,,0,,"OK"
"7971f980-df74-436c-b9d9-1c315fe73968","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.RAW.NUT","B00000045109","2021-08-30T16:41Z","2021-08-30T16:41Z","Florida International University","TP",0.0266,"milligramsPerLiter","2021-11-12",,-1.0,,0,,"OK"
"be5ff085-5334-48de-ac14-ea6b4be8da56","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","CO3",0.0050,"milligramsPerLiter",,"BDL",1.3,,0,,"OK"
"758ee6d9-ffaf-47a9-9742-f109d90ab6aa","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","pH",7.1800,"pH",,,1.3,,0,,"OK"
"fbf53441-d57a-4331-97bd-ff7123b86ec0","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","HCO3",16.0200,"milligramsPerLiter",,,1.3,,0,,"OK"
"0d9a1cc4-c064-4797-940f-fe3b1e8aa3a1","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","TDS",317.6000,"milligramsPerLiter",,,1.3,,0,,"OK"
"3169706d-3429-4d37-b6fa-cec62dcba190","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.RAW","A00000298956","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","TSS",1.0000,"milligramsPerLiter",,,1.3,"TSS vol in ml = 100",0,,"OK"
"91d35275-56a4-42fb-b265-8c797a4c3601","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0398,,,,1.3,,0,,"OK"
"b9e4e313-887d-4571-bb5c-b3a8529f1d2a","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0316,,,,1.3,,0,,"OK"
"851e4b5d-d71c-491e-9d27-c47a4f5e1962","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","DIC",11.8900,"milligramsPerLiter",,,1.3,,0,,"OK"
"6e1cef26-3a34-45ce-92f8-35e17e83e187","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.RAW","A00000298956","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","TN",0.0291,"milligramsPerLiter",,"BDL",1.3,,0,,"OK"
"9d9d883c-cd22-422a-bbde-33bff6e22559","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.RAW","A00000298956","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","TOC",1.4570,"milligramsPerLiter",,,1.3,,0,,"OK"
"bee23449-f872-432c-9560-117ceb16942b","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","DOC",1.3280,"milligramsPerLiter",,,1.3,,0,,"OK"
"6f1208e8-0d72-4186-b1b3-65942bcd9201","D17","BIGC","BIGC.AOS.S2","BIGC.SS.20210830.FIL","A00000298987","2021-08-30T16:41Z","2021-08-30T16:41Z","EcoCore_CSU","TDN",0.0131,"milligramsPerLiter",,"BDL",1.3,,0,,"OK"
