uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"70f21f21-5495-4bea-abd4-811a7eaaad2b","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210617.FIL","A00000135149","2021-06-17T17:12Z","2021-06-17T17:12Z","EcoCore_CSU","Br",0.6124,"milligramsPerLiter",,,1.7,,0,,"OK"
"6ec6ef1e-0a9e-4d83-b1c5-d4b60246bbd7","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210617.FIL","A00000135149","2021-06-17T17:12Z","2021-06-17T17:12Z","EcoCore_CSU","Cl",2.9074,"milligramsPerLiter",,,1.7,,0,,"OK"
"0961762d-cb01-479c-a8ac-b2849d52a23c","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210617.FIL","A00000135149","2021-06-17T17:12Z","2021-06-17T17:12Z","EcoCore_CSU","HCO3",1750.9562,"milligramsPerLiter",,,1.7,,0,,"OK"
"02e4ee8d-d8d3-4c8e-ac21-adfb5744ff3a","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210617.FIL","A00000135149","2021-06-17T17:12Z","2021-06-17T17:12Z","EcoCore_CSU","TDS",465.3000,"milligramsPerLiter",,,1.7,,0,,"OK"
"be41fedf-0176-4f92-92c8-01751abaa550","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210617.FIL","A00000135149","2021-06-17T17:12Z","2021-06-17T17:12Z","EcoCore_CSU","CO3",0.0050,"milligramsPerLiter",,"BDL",1.7,,0,,"OK"
"7fd2fa49-03fb-4824-9ba6-bf59730e08f4","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.RAW","A00000104157","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","TSS",1.0000,"milligramsPerLiter",,,0.1,"TSS vol in ml = 100",0,,"OK"
"9ecf884a-c28a-4e95-9194-96468d1bf144","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.RAW.NUT","B00000036703","2021-06-21T17:33Z","2021-06-21T17:33Z","Florida International University","TP",0.0308,"milligramsPerLiter","2021-11-22",,-1.0,,0,,"OK"
"74c77240-59b8-4f32-ab50-5fb099aa2874","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL.NUT","B00000036704","2021-06-21T17:33Z","2021-06-21T17:33Z","Florida International University","NH4 - N",0.0139,"milligramsPerLiter","2022-01-06",,-1.0,,0,,"OK"
"090bc653-949c-4d93-b768-27faf44914e4","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL.NUT","B00000036704","2021-06-21T17:33Z","2021-06-21T17:33Z","Florida International University","NO3+NO2 - N",0.3874,"milligramsPerLiter","2022-01-06",,-1.0,,0,,"OK"
"9f38b25f-b532-4412-b36f-65ebea1b01d1","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL.NUT","B00000036704","2021-06-21T17:33Z","2021-06-21T17:33Z","Florida International University","NO2 - N",0.0025,"milligramsPerLiter","2022-01-06",,-1.0,,0,,"OK"
"7b3c094a-5e84-4c42-80e7-056dad753346","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL.NUT","B00000036704","2021-06-21T17:33Z","2021-06-21T17:33Z","Florida International University","Ortho - P",0.0017,"milligramsPerLiter","2022-01-06",,-1.0,,0,,"OK"
"7bc79255-56d3-410a-bd57-a681e5f7c2d0","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","SO4",6.4903,"milligramsPerLiter",,,0.1,,0,,"OK"
"40ae307a-7574-48de-99f0-f78f70d640a1","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","F",0.0205,"milligramsPerLiter",,,0.1,,0,,"OK"
"8996324d-faf1-4f99-bb6a-01fb02f58b05","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","HCO3",1780.5290,"milligramsPerLiter",,,0.1,,0,,"OK"
"32ec5573-a54e-4e4b-8783-fb22319d6e82","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","Br",0.2440,"milligramsPerLiter",,,0.1,,0,,"OK"
"6a2966e8-0aef-4084-93fd-9490bdb304c9","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","Cl",3.1250,"milligramsPerLiter",,,0.1,,0,,"OK"
"3fde7544-b43c-473d-a2cd-9f4d38d6dfb1","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","TDS",459.1000,"milligramsPerLiter",,,0.1,,0,,"OK"
"7ffa1dee-7d24-40c0-85d6-c2e0cb8f97ca","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","CO3",0.0050,"milligramsPerLiter",,"BDL",0.1,,0,,"OK"
"a2ea10a8-c86c-4b14-8722-25cf00f6e45b","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL.NUT","B00000036704","2021-06-21T17:33Z","2021-06-21T17:33Z","Florida International University","TDP",0.0202,"milligramsPerLiter","2022-01-31",,-1.0,,0,,"OK"
"5fd3e198-a328-4b40-9557-1f31d2de9081","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0141,,,,0.1,,0,,"OK"
"a647c822-f077-4a12-94b5-0d84ff61982c","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0189,,,,0.1,,0,,"OK"
"f3b8db8f-32a8-42ff-a313-b50f03d88495","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","DIC",83.7300,"milligramsPerLiter",,,0.1,,0,,"OK"
"a8f555ac-aef0-41d3-9e6d-d67776689373","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","DOC",0.9088,"milligramsPerLiter",,,0.1,,0,,"OK"
"9f6567ad-bf10-4ea5-88a9-3258b2547645","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.RAW","A00000104157","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","TN",0.4166,"milligramsPerLiter",,,0.1,,0,,"OK"
"3b603011-be9e-471d-8e2f-f0a20b67edd7","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.FIL","A00000104969","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","TDN",0.3793,"milligramsPerLiter",,,0.1,,0,,"OK"
"d974c29e-9184-44f5-903e-5f4e973ea33b","D11","BLUE","BLUE.AOS.S2","BLUE.SS.20210621.RAW","A00000104157","2021-06-21T17:33Z","2021-06-21T17:33Z","EcoCore_CSU","TOC",0.9722,"milligramsPerLiter",,,0.1,,0,,"OK"
